,Date,User,Tweet,Hashtags,Location
2608,2022-10-14 14:33:55+00:00,Blackmercii2,Okay  https://t.co/PCrIui2K0h,,En el calle 
2609,2022-10-14 14:33:21+00:00,Killerchip22,"Not many public cannabis companies have 0 drama or backlash.

Of the top tier @crescolabs is the only one.

Keep it up @CharlesBachtell

💯",,
2610,2022-10-14 14:32:56+00:00,Phil00322299,This is the medical marijuana was better than medical cannabis or medical hemp and medical marijuana smells nauseating,,
2611,2022-10-14 14:32:32+00:00,CannabisBizNews,How Biden’s rescheduling of marijuana could affect the US industry https://t.co/CAD9lwbUxo #cannabis,['cannabis'],United States
2612,2022-10-14 14:32:31+00:00,CannabisBizNews,"New business license, registration rules apply to food vendors https://t.co/NRq76Ia7wh #cannabis",['cannabis'],United States
2613,2022-10-14 14:32:30+00:00,CannabisBizNews,Missouri Marijuana Legalization Campaign Get Funding Boost From Medical Cannabis Businesses - Mariju... https://t.co/CM6NMqYcKu #cannabis,['cannabis'],United States
2614,2022-10-14 14:32:28+00:00,Phil00322299,I will stop growing medical cannabis and medical hemp once it made legal limit,,
2615,2022-10-14 14:32:15+00:00,HempContrarian,"The Industrial Hemp market size was worth around US$ 4.5 billion in 2021 and is estimated to hit approximately US$ 17.24 billion by 2030. 

$CGC $HEMP $TLRY $CRON $HEXO $ERBB $MJ $MSOS $TOKE $ACB https://t.co/StKLCFFoca",,"Denver, Colorado"
2616,2022-10-14 14:32:08+00:00,aoindependence,"Cool: As cannabis legalization has become more widespread, retailers are getting increasingly serious about the design and branding of their shops. https://t.co/vTscLtKWLQ #Cannabis #Design #Farming #Dispensaries","['Cannabis', 'Design', 'Farming', 'Dispensaries']","Woodbury Center, CT"
2617,2022-10-14 14:32:02+00:00,6Chiagoziem9,"Mr, Femi just blamed Nigeria's security challenges on cannabis lol https://t.co/7rBDlCIflm",,Nigeria
2618,2022-10-14 14:31:59+00:00,AkinpeluTayo1,"Is this man talking about cannabis or illicit drugs like cocaine and other hard drugs???

 https://t.co/xDw7oiXSLz",,Cryptoverse
2619,2022-10-14 14:31:55+00:00,JEPnews,"Growing calls for cannabis to be decriminalised in Jersey
https://t.co/FiBgX8MZuR",,Jersey
2620,2022-10-14 14:31:52+00:00,StormyVNV,Gimme Shelter (The Rolling Stones) feat. Taj Mahal | Playing For Change ... https://t.co/tU151u4Qkb via @YouTube #Legalize #Cannabis #Medical #Leisure #VeteransForCannabis,"['Legalize', 'Cannabis', 'Medical', 'Leisure', 'VeteransForCannabis']",Texas
2621,2022-10-14 14:31:06+00:00,DanVaillancour7,"We help you get your #microcultivationlicense &amp; see results! Our facilities are designed with fully #automated #hydroponics and #medicalgrade interior structures. To know more, contact us today https://t.co/i9oVFOuizi #hydroponicsfarm #microcultivation #microcultivationfacility https://t.co/LhenooV6Yo","['microcultivationlicense', 'automated', 'hydroponics', 'medicalgrade', 'hydroponicsfarm', 'microcultivation', 'microcultivationfacility']","Victoria, BC, Canada"
2622,2022-10-14 14:31:04+00:00,OtunbaBrickz,The conversation is about cannabis but this one is talking about general illicit drugs! Someone who’s a PR &amp; Comms person o! Perfect tactic to derail the conversation.,,Btwn Her Twin Peaks
2623,2022-10-14 14:31:03+00:00,MMJHealthcare,"Millions say force justified to restore Trump to White House, study finds https://t.co/eHpOQeSNv3",,Nationwide
2624,2022-10-14 14:30:34+00:00,MrCostaJoao,Cannabis farm destroyed after blaze tore through Scots building worth £1 million - HeraldScotland https://t.co/lnyO59WPKu,,Lissabon
2625,2022-10-14 14:30:34+00:00,CentersRehab,"🙏 Do not forget to read &amp; share this article with your loved ones. 🙏

👉 7 Deadly Effects of Charas/Cannabis https://t.co/LE9giKYPVx

#addiction #AddictionRecovery #GetWellSoon #SayNoToDrugs #rehabcenter","['addiction', 'AddictionRecovery', 'GetWellSoon', 'SayNoToDrugs', 'rehabcenter']",
2626,2022-10-14 14:30:27+00:00,MediColorado,Paywalled but I'm guessing there is a BEST/cannabis grant involved https://t.co/mZxLDZBJxK,,Colorado
2627,2022-10-14 14:30:24+00:00,MagicChill1,"Magic_Chill
泰國🇹🇭芭提雅

MGC-MAGIC CHILL CANNABIS PATTAYA-Weed Dispensary
061 968 8420
#https://maps.app.goo.gl/j6FYF5KoRmuCPUo7A?g_st=ic

#weedpattaya
#420pattaya
#cannabispattaya https://t.co/5gUMQjV8ZY","['weedpattaya', '420pattaya', 'cannabispattaya']",
2628,2022-10-14 14:30:24+00:00,eventhi_io,"Colorado Immersive Cannabis Mixer
The Cannabis Chamber of Commerce is excited to announce it's Colorado Chapter launch event at Meow Wolf in Denver!
https://t.co/uyKMyHGuKM",,San Diego
2629,2022-10-14 14:30:15+00:00,GhostXhibit,"Oh, please!!! Cannabis doesn't enhance bad behavior. If you are Bad, It is because you are Bad.",,The Happy House
2630,2022-10-14 14:30:01+00:00,IanBeckles,"On this week's #PlantPowerPodcast, I sit down with #Tampa rapper and artist @heavy_lyrics about his new #cannabis line and @tom_ponzo discusses this week's strain!

#LegalizeIt
#LilacDiesel
#Curaleaf
#cannabisculture
@Curaleaf_Inc

https://t.co/uJXBB42LJG","['PlantPowerPodcast', 'Tampa', 'cannabis', 'LegalizeIt', 'LilacDiesel', 'Curaleaf', 'cannabisculture']","Tampa, Florida"
2631,2022-10-14 14:30:00+00:00,CannabisJax,Have You Heard the Latest News about Cannabis? - https://t.co/27kietwWro https://t.co/9yRwWZw5Xy,,"Jacksonville, FL"
2632,2022-10-14 14:30:00+00:00,poshcoin_pscn,"PoshMarket, is a safe and reliable online buying platform, that will redefine your cannabis purchase experience.
#poshcoin #pscn #Crypto #cannabiscures  #CannabisMedicinal #cryptocurrency 
Telegram platform group: https://t.co/TJLcVHxNlJ https://t.co/cl7qQN29FR","['poshcoin', 'pscn', 'Crypto', 'cannabiscures', 'CannabisMedicinal', 'cryptocurrency']",
2633,2022-10-14 14:29:54+00:00,VillageParrot,"Now they’re linking cannabis to insecurity, kidnapping, and other crimes. He’s saying they find cannabis in every crime den. 

They don’t find cigarettes and bottles of alcohols there? 

Just talking rubbish 😂 https://t.co/7RjYzjntjv",,Nigeria
2634,2022-10-14 14:29:50+00:00,Tmadenoah,This babafemi man's head is so empty.  https://t.co/WHuFLU9NiM,,AFRIKA.
2635,2022-10-14 14:29:28+00:00,HempContrarian,"Opinion: Inflation is going to fall just as fast as it rose, and that’s investors’ cue to enter the stock market
https://t.co/61vd2yWcVb #Inflation $CGC $TLRY $ACB $CRON $SPY $QQQ $DIA $IWM $MULN  $ALYI",['Inflation'],"Denver, Colorado"
2636,2022-10-14 14:29:28+00:00,LPCityCentre,Last week x2 Drug search warrants took place in the #WestEnd area. A Cannabis Grow was located and x1 arrested. At a 2nd address Drugs were seized and several arrested. #Westcotes https://t.co/qvC4u2CyZ4,"['WestEnd', 'Westcotes']","City Centre, Leicester. "
2637,2022-10-14 14:29:23+00:00,NewYorkSEO123,New York City’s First Cannabis Boss Wants to Combat ‘Cannaphobia’ https://t.co/0DKGpte9n6,,New York City
2638,2022-10-14 14:29:19+00:00,TheGuyFromWpg,"Cannabis prohibition is ‘a crime against humanity’
 https://t.co/bysmmUqgzE",,"Winnipeg, MB CA"
2639,2022-10-14 14:29:17+00:00,SteveTransform,Interesting to see Labour making political mileage from the new Home Secretary's ill judged call (and rapid retreat) on classification of cannabis as class A (as one example of a wider pattern of chaos and indecision). https://t.co/4Hc2bggzk8,,London UK
2640,2022-10-14 14:29:07+00:00,HempContrarian,"Pot Stocks Surge After Biden Floats Rescheduling
https://t.co/huqZlYcV6w $COPX $NAK  $BHP $GLEN $SCCO $FCX $FM $RIO $TRQ $BOL $TECK $OZL $CMMC $ERO $CS $SLS $VALE $HBM $COPX $GLNCY $JIAXF $JJC $CPER",,"Denver, Colorado"
2641,2022-10-14 14:29:06+00:00,Buddlight84,"When you think about it, all they ask of us is to be patient, and stay positive in life. Don’t get stuck on day to day price or timeline’s. The rest will follow. $txtm #TXTMTribe #Bullish #Trending #Medical #Cannabis #Peace #Pharmaceutical #StockMarkets #Nasdaq #Health https://t.co/QERJALnAAI","['TXTMTribe', 'Bullish', 'Trending', 'Medical', 'Cannabis', 'Peace', 'Pharmaceutical', 'StockMarkets', 'Nasdaq', 'Health']","New York, USA"
2642,2022-10-14 14:29:06+00:00,ElizabethHarm20,"The initial studies re cannabis use (mostly cbd) inhibits replication of Covid (specifically in lungs) is fascinating,looks like mostly young folks in the cohorts but still very very interesting

Imagine if it was really studied properly (and not just recently!) what we’d know….",,"Los Angeles, CA"
2643,2022-10-14 14:28:46+00:00,PLegalization,"Legalizing marijuana will help our farmers. 

@PAGOP:  Nah keep it illegal. Let’s charge taxpayers to harass growers instead. https://t.co/rABAGnhWCL",,"Pennsylvania, USA"
2644,2022-10-14 14:28:39+00:00,slickDA1st,"How does legalizing cannabis lead to more crime, this man dey stretch",,Sane part of life
2645,2022-10-14 14:28:10+00:00,selfsteve,After all this solid points cannabis should be legal medicinally,,VYB City
2646,2022-10-14 14:28:01+00:00,aPotforPot,We love the cannabis plant and all her many forms. Check out this Congolese Bubblegum strain that did so well in our 35 gallon Complete Kit. 😍 https://t.co/QdTWC7QOQN,,
2647,2022-10-14 14:27:50+00:00,Oluwafemiarteta,This man dey lecture on cannabis and e dey cough…. Hmmmmm🤔,,Any and everywhere ọmọ Yorùbá 
2648,2022-10-14 14:27:43+00:00,CannabisBizNews,Legal Grass Isn’t Always Greener for Cannabis Companies - WSJ https://t.co/DW5btvNISn #cannabis,['cannabis'],United States
2649,2022-10-14 14:27:38+00:00,CannabisBizNews,"Five Decades Into The War On Drugs, Decriminalizing Marijuana Has High Bipartisan Support  | FiveThi... https://t.co/sxscTbcQQU #cannabis",['cannabis'],United States
2650,2022-10-14 14:27:35+00:00,CannabisBizNews,"Pa. election 2022: Where governor candidates Mastriano, Shapiro stand on the opioid epidemic, medica... https://t.co/3CfAdGyeIl #cannabis",['cannabis'],United States
2651,2022-10-14 14:27:34+00:00,maricomIR,"Without a doubt $AVNT is on top of the Canadian #cannabis game🔥

Many companies would benefit taking notes from them on how to grow great products constantly selling out and how you build one of 🇨🇦 top brand..and doing it without loosing #billions 👏 $AVTBF  

$WEED $TLRY $ACB https://t.co/4EPjM8UG1W https://t.co/dOVDHNqxUp","['cannabis', 'billions']","Montreal, Québec"
2652,2022-10-14 14:27:33+00:00,GazzolaDiana,"GOP Govs Reject Cannabis Pardons After Getting Private Prison Cash https://t.co/hqXYltINQy
GOP on the take.",,"Connecticut, USA"
2653,2022-10-14 14:27:20+00:00,oluseun_akin1,Can they open the speaking line so people can challenge this man please.  https://t.co/xWFUbuCg5H,,Charlotte | New York
2654,2022-10-14 14:26:50+00:00,MMPconnection,"#cannabiscommunity #marijuana #cannabis Global Cannabis Sativa Extract (CAS 89958-21-4) Market Research Report 2022: Trends and Developments, Major Players, and Main Downstream Sectors – https://t.co/uU9Iltvlo6  

        DUBLIN--(BUSINESS WIRE)--The https://t.co/JBrGRJbqNy","['cannabiscommunity', 'marijuana', 'cannabis']",
2655,2022-10-14 14:26:49+00:00,wazzittoyaa,All this talk deserves a blunt https://t.co/axRg0CMxRU,,
2656,2022-10-14 14:26:47+00:00,MMPconnection,"#cannabiscommunity #marijuana #cannabis US: What will change if federal marijuana ban is loosened? 
The move has been welcomed by some as a long-overdue reform, but the effects of reclassifying marijuana are not clear, and could end up meaning more https://t.co/myHzETqitF https://t.co/jf5rpvBn6t","['cannabiscommunity', 'marijuana', 'cannabis']",
