Date,User,Tweet,Hashtags,Location,Mentioned User,Key Word,Reply Count,like Count,Retwet Count,Followers Count
2022-08-10 21:37:03+00:00,MackBeckyComedy,Been getting CBD drinks at bars instead of beer and it’s been a great decision. 😶‍🌫️😆🍻 https://t.co/Ajbw1E8O08,,"Portland, OR",,CBD,7,52,1,53370
2022-08-10 17:26:42+00:00,HelenAngel,"Few things are more frustrating than #chronicillness. I thought it was just my body reacting poorly to extreme temperatures/weather changes. Surprise! #Lupus flare! 😡 I’m out of CBD, too, so trying to generate “spoons” so I can get the energy to go get it. 
#disabled #disability","['chronicillness', 'Lupus', 'disabled', 'disability']","Seattle, WA",,CBD,5,28,1,26136
2022-08-10 16:55:14+00:00,n3s__a,a cbd joint gave me a panic attack the other day… yeah i can never go back to weed i’m sick 💔💔💔💔💔,,they/them,,CBD,2,9,0,1768
2022-08-10 16:49:42+00:00,JustCbd,CBD GUMMIES: Everything you need to know and all of our most common questions answered. ✨A Thread✨,,"Florida, USA",,CBD,1,6,0,2060
2022-08-09 23:54:46+00:00,ThreeSevenBar,Retweet if you could go for some @cultivated_cbd delta 9 gummies right about now. https://t.co/96K0IxSEdB,,"Mankato, MN","[User(username='cultivated_cbd', id=1113207887919165440, displayname='Cultivated CBD', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",CBD,1,20,18,303
2022-08-09 22:13:54+00:00,PureColoradoCBD,Cutest packaging award goes to @HolistaPet CBD treats! 🐶 #petcbd #dogcbd https://t.co/FNFhMinVY8,"['petcbd', 'dogcbd']","Aurora, CO","[User(username='HolistaPet', id=922296396681744386, displayname='HolistaPet 🤍', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",CBD,1,4,1,42
2022-08-09 21:04:30+00:00,ShaylaKleinTV,"After years of trial and error, 17-year-old Reagan Nichols has found some relief from her seizures with CBD products, and her family is hopeful that medical cannabis could be an even more successful option once she turns 18. 

https://t.co/ZViyLAK3wZ",,"Charleston, WV",,CBD,0,3,1,326
2022-08-09 17:37:58+00:00,NewsCarolyn,"99.3% sure I saw @tanfrance walking out of the CBD Rouses this morning and I was like, that looks like Tan France, and then was like, why would Tan France be here and then remembered @QueerEye is doing New Orleans episodes! 💗 https://t.co/HIJpBjJKuB",,Arabi/NOLA/Cone of Uncertainty,"[User(username='tanfrance', id=963631905878036482, displayname='Tan France', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='QueerEye', id=938424931230060544, displayname='Queer Eye', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",CBD,5,32,2,10831
2022-08-09 16:29:41+00:00,KnowlesABC7,"CANNABIS CONFUSION: 
The I-Team examines the differences between STATE REGULATED #Dispensaries and similar stores. What to know before your shop, Tonight at 10 pm @ABC7Chicago @AldermanHopkins @ChicagoBBB @crescolabs 
#pot #cannabis #cannabisindustry #weed #WeedLovers #cbd #hemp https://t.co/adnyIHXDao","['Dispensaries', 'pot', 'cannabis', 'cannabisindustry', 'weed', 'WeedLovers', 'cbd', 'hemp']",Chicago,"[User(username='ABC7Chicago', id=17028405, displayname='ABC 7 Chicago', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='AldermanHopkins', id=2471246221, displayname='Alderman Hopkins', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ChicagoBBB', id=23083306, displayname='Better Business Bureau of Chicago & Northern IL', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='crescolabs', id=2893525732, displayname='Cresco Labs', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",CBD,0,4,1,5591
2022-08-09 16:02:52+00:00,ViralNewsNYC,"Smoke shops are being robbed across #NYC. Some shops are saying they were robbed for #CBD which isn't the truth. Criminals know the shops won't say its #THC and they are taking advantage of it.
NY state needs to hurry up and give out THC licensing 
#NYC #CannabisCommunity #HEMP","['NYC', 'CBD', 'THC', 'NYC', 'CannabisCommunity', 'HEMP']","New York, NY",,CBD,7,24,5,30568
2022-08-08 23:24:35+00:00,DoctorVivid,Happy National CBD Day 🤓💜🍃,,Washington DC,,CBD,0,3,0,862
2022-08-08 23:05:32+00:00,ViralNewsNYC,"On Aug 8th in Uptown NYC  another Smoke Shop was robbed for ""CBD ""
One of the employees were shot in the leg and taken to the Hospital 
#robbery #NYC #NEWS https://t.co/CbPrrIN8T2","['robbery', 'NYC', 'NEWS']","New York, NY",,CBD,14,53,19,30568
2022-08-08 22:18:34+00:00,RebudOfficial,"🍃 In honor of National CBD day, we teamed up with @BreJayy to kick some canna knowledge your way! Head to our blog for the full read👇

https://t.co/r2juViqNr6 https://t.co/M0IgzuzwJv",,"Los Angeles, CA","[User(username='BreJayy', id=361753766, displayname='bree j', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",CBD,1,10,5,1398
2022-08-08 22:16:57+00:00,NativeRoots303,"Happy National CBD, Colorado! 🎉

We love THC, but we also offer CBD products! THC is the compound most commonly associated with psychoactive effects while CBD is not. Come see us for your CBD products today✌️😎",,Colorado,,CBD,0,4,0,9107
2022-08-08 18:55:23+00:00,cghuelsman,"While I love the food, Bar Saeso has blocked Grear Alley in Pendleton with seating (and often, a truck) for over a year. Unchecked for so long, now a cool setup from Frankie’s blocks Doerr Alley in the CBD. Can we encourage such activities while maintaining a path for walking? https://t.co/RDecuGbIwL",,"Cincinnati, OH",,CBD,2,8,0,563
2022-08-08 14:45:03+00:00,GoldenRainbowLV,"Studies have shown that using CBD can help boost immune responses and alleviate HIV symptoms including inflammation, pain, anxiety, and loss of appetite. https://t.co/KHWwNzr0SE",,"Las Vegas, NV",,CBD,0,2,1,1871
2022-08-08 03:19:38+00:00,StigIrish,Annoying shitheads+CBD=not annoying shitheads. https://t.co/goUV9ebVjl,,Salt Lake City,,CBD,0,12,0,670
2022-08-07 15:49:18+00:00,RobhotsEdibles,"“Together we’re better” 🤝 In so many ways! #Robhots 
•
•
•
#RobhotsGummies #EatRobhots #CBD #Sunday #BetterTogether 📸: @ThcSamuel https://t.co/uxzWX0WovL","['Robhots', 'RobhotsGummies', 'EatRobhots', 'CBD', 'Sunday', 'BetterTogether']","Colorado, USA","[User(username='ThcSamuel', id=1067880717722558466, displayname='THC Samuel', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",CBD,0,6,2,581
2022-08-06 22:21:42+00:00,deejdart,"My vape broke.
Rather, my cbd cartridge broke while in the battery and I can’t get the broken bit out. 
#SendWeed",['SendWeed'],"Seattle, WA",,CBD,1,9,0,2451
2022-08-06 19:41:01+00:00,nofacenocasemgt,"CBD is for cunts, just smoke weed.",,"New York, USA",,CBD,5,5,0,963
2022-08-06 18:52:37+00:00,PhSportsDigest,"FINAL: FOE 87, CTC 83

FOE
@MookMorris2 22 Pts
@Keefmorris 21 Pts
@Trobinson0 17 Pts

CTC
@epaschall 25 Pts (14 in the 2nd half)
@J_Swizz23 15 Pts
@CBD_RIVERA (@NGSaintsHoops) 12 Pts

@RumphClassic https://t.co/orHkQzKpyC",,"Philadelphia, PA","[User(username='MookMorris2', id=143203547, displayname='Marcus Morris', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Keefmorris', id=167821244, displayname='Keef Morris', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Trobinson0', id=64643728, displayname='Thomas Robinson', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='epaschall', id=207723015, displayname='Eric Paschall', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='J_Swizz23', id=2186259405, displayname='Jermaine Samuels Jr.', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='CBD_RIVERA', id=389891764, displayname='Derrick DJ Rivera', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='NGSaintsHoops', id=1195073675453771780, displayname='Neumann-Goretti Basketball', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='RumphClassic', id=170037166, displayname='Rumph Classic', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",CBD,0,18,3,8548
2022-08-06 18:51:58+00:00,richflanagan33,"FINAL: FOE 87, CTC 83

FOE
@MookMorris2 22 Pts
@Keefmorris 21 Pts
@Trobinson0 17 Pts

CTC
@epaschall 25 Pts (14 in the 2nd half)
@J_Swizz23 15 Pts
@CBD_RIVERA (@NGSaintsHoops) 12 Pts

@RumphClassic",,"Philadelphia, PA","[User(username='MookMorris2', id=143203547, displayname='Marcus Morris', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Keefmorris', id=167821244, displayname='Keef Morris', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Trobinson0', id=64643728, displayname='Thomas Robinson', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='epaschall', id=207723015, displayname='Eric Paschall', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='J_Swizz23', id=2186259405, displayname='Jermaine Samuels Jr.', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='CBD_RIVERA', id=389891764, displayname='Derrick DJ Rivera', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='NGSaintsHoops', id=1195073675453771780, displayname='Neumann-Goretti Basketball', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='RumphClassic', id=170037166, displayname='Rumph Classic', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",CBD,0,2,1,5385
2022-08-06 14:30:48+00:00,OhioGreenTeam,"If you've ever bitten too far in to the leg of a #THC gummy bear before, this may be useful information to keep in mind. Keep #CBD oil in your medicine cabinet!

#CannabisCures #Edibles #EdibleSafety #GreenTeam #MedicalMarijuana #MarijuanaTips #Cannabis https://t.co/dY1eiJ0V6b","['THC', 'CBD', 'CannabisCures', 'Edibles', 'EdibleSafety', 'GreenTeam', 'MedicalMarijuana', 'MarijuanaTips', 'Cannabis']",Throughout Ohio via Telemed!,,CBD,0,3,2,27486
2022-08-05 23:54:39+00:00,KrisArmstrong1,"I’m trying a new cbd balm and it is the 💣 Rubbed a small amount into my c-spine and wow, it works. Plus a microdose and I’m right as rain 🫠",,Family Compound,,CBD,3,6,0,1320
2022-08-05 17:55:39+00:00,ViralNewsNYC,"Another smoke shop in NYC that has been robbed for "" CBD "" 
Let's not play stupid,  it was most likely robbed for cannabis and other THC products.  As of now cannabis sales law are up in the air. A lot of smoke shops in NYC are selling weed . https://t.co/imtnS894NY",,"New York, NY",,CBD,4,32,8,30568
2022-08-05 16:17:49+00:00,JanetRally,"She is chasing him &amp; laughing. She says he beat her so much, she lost count, chunky rings every finger countless times kneeled on her back, disgusting stories about bottes, &amp; evidence presented to jury was enhanced photo next to vanity light, no injuries cbd because of editing https://t.co/pscIEPsZ6C",,Fort Lauderdale,,CBD,3,10,1,2635
2022-08-05 14:52:24+00:00,getfaded365,Today I am working on the @FadedApothecary affiliate program! I am looking for influencers that use CBD and would like to earn! Message me directly for a link to the Google form 👀,,"New York, USA","[User(username='FadedApothecary', id=1491838507807133698, displayname='FadedApothecary', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",CBD,1,3,0,1066
2022-08-05 14:49:04+00:00,buffalobillsbae,This cbd oil is literalllyyyy the best!!! Idk how I functioned before it 🫣 https://t.co/GDhddEQNCt,,BUFFALO 💌OF➡️,,CBD,1,9,1,13973
2022-08-05 14:47:07+00:00,darthanddogs,"Just an FYI it’s incredibly easy to forget these in your purse or carry on AND still make it through security over and over. Nicotine and CBD carts are legal, so most of the time no one even questions this. It’s INSANE to put someone in a foreign prison for 9 years for this. https://t.co/JV8ZPnJSAt",,"Monument, CO",,CBD,0,7,0,1826
2022-08-05 13:56:45+00:00,MikeChandlerMMA,"Aim small, miss small. @zatural #cbd get the job done!
-
See you at the top! @ United States https://t.co/IONy15Qcwq",['cbd'],"Nashville, Tennessee","[User(username='zatural', id=4886893521, displayname='anna', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",CBD,5,17,1,265890
2022-08-05 13:04:33+00:00,VictoriaRaeSook,"I’ve had an awful virus the past few days and one of the symptoms (on top of vomiting everywhere) is a migraine. Oh kids, I’ve had headaches before but, wow….
Nothing was helping so I tried cbd as the internet suggested. It helped some. But damn the vivid dreams! (1/3)",,"New York, NY",,CBD,1,6,0,758
2022-08-05 04:17:14+00:00,emily_maverick,free bleeding on a lil walk drinking cbd ashwaganda infused reverse osmosis water while the neighborhood doggies bark bark bark at me as my skirt has a marilyn monroe moment in the purple sky sunset breeze. this is summer,,Los Angeles,,CBD,1,8,2,2054
2022-08-05 00:50:56+00:00,hannonregular,I regret to inform you that people visiting Aspen give CBD chews to their dogs to help with their anxiety attacks.,,"Roma, Lazio",,CBD,2,16,0,4510
2022-08-05 00:16:33+00:00,TimothyPostlet1,"I get this Cybee #NFT, which contributes to building the 1-million-member #Metaverse community. Join Cybee #DAO, get $CBD rewards and long-term IP dividends. Don't miss out on this Blue Chip! 
 #NFT #cybee @cybeeMiniverse
 https://t.co/5v7tgT33dV","['NFT', 'Metaverse', 'DAO', 'NFT', 'cybee']",,"[User(username='cybeeMiniverse', id=1455734764221067266, displayname='Cybee', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",CBD,0,3,0,82
2022-08-04 15:46:39+00:00,512Derek,"Mason: CBD concentrate coffee 
#coldbrew 😉 https://t.co/RyU53bBhBy",['coldbrew'],"Austin, Texas",,CBD,0,2,0,954
2022-08-04 15:38:44+00:00,mclarkmadison,"Ok, Abbott saying see I legalized CBD is really quite rich. Perhaps he should inform his Department of State Health Services. https://t.co/qWa1Uq0BmV",,Austin,,CBD,1,17,3,1656
2022-08-04 14:15:22+00:00,512Derek,"CBD coffee delivered 😃
 it's delicious 😋 
#morningvibes #CoffeeTime https://t.co/w42qo21zt3","['morningvibes', 'CoffeeTime']","Austin, Texas",,CBD,1,3,0,954
2022-08-04 11:09:05+00:00,tberzin,"About 1/3 recommended straight to ERCP, essentially modifying your CBD stone prediction approach in post-sphincterotomy pts (vs using traditional prediction tools).

any data to support this modified approach for pts with prior ERCP? If not sounds like a research opportunity https://t.co/pQBDpzodVD",,"Boston, MA",,CBD,0,3,0,7287
2022-08-04 03:32:09+00:00,kaylajohnsonatl,"this has truly helped me moderate my drinking so much better. Usually when I want a beverage it’s because I’m bored or want something that feels like a treat. Bonus points for sparkles and CBD vibes, pour over ice in a rocks glass! https://t.co/HLzQ0GyySo",,"Atlanta, GA",,CBD,0,5,0,3680
2022-08-03 15:37:01+00:00,xANGLx,"Woke up nervous, anxious, in a bad mood and I’m out of CBD. Today will not be a good day. 🥲",,x602x,,CBD,2,4,0,269
2022-08-03 00:49:34+00:00,seneca,"Jen:  (handing me a CBD vape) on  “No no! This stuff is great! Take it out and suck on it!”
Me: “You haven’t told me that since Prom night!”
Jen’s husband: “Now wait a moment, why do I not know this story?”
Us: LMFAOOOOO",,"Unceded Esopus/Lenape Land, NY",,CBD,0,9,0,3514
2022-08-01 23:22:41+00:00,phalliburton,"What are the best meds for #SYNGAP1 patients? Results in 170 patients for seizures, sleep, behavior and development. 

So many questions. Isolate vs. full spectrum CBD (cc: @TexasOriginalCC 👀). Ibuprofen? WTF? Why? But OTCs and antibiotics have brought C’s seizures to a halt too https://t.co/KjbPAJ4P6E",['SYNGAP1'],"McKinney, TX","[User(username='TexasOriginalCC', id=907331188255285249, displayname='Texas Original', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",CBD,0,8,2,2551
2022-08-01 18:52:46+00:00,LiftedSmoke,"‼️DAILY DEALS🚀
15% OFF ✨💎🛸

#Monday #DailyDeals #CBD #StayLifted #Lifted #SmokeShop #HeadShop #ShopLocal #SanAngelo #TX https://t.co/hLFja4wKuI","['Monday', 'DailyDeals', 'CBD', 'StayLifted', 'Lifted', 'SmokeShop', 'HeadShop', 'ShopLocal', 'SanAngelo', 'TX']","San Angelo, TX",,CBD,0,2,1,345
2022-08-01 04:46:24+00:00,kyyyle92,"Sunday Night Vibes

Back: Out
Legs: Up
Socks: On
Coke: Gone
CBD: Taken
Movie: Petit Maman ;) https://t.co/Uy0rj0vod5",,NorCal,,CBD,0,4,0,74
2022-07-31 04:03:37+00:00,anarchoBTC,Alcohol is a shitcoin. 25mg CBD and 50mg THC over ice in a wine glass 😘👌🥂 cheers betch 🧡 https://t.co/LLZZgClaEg,,deep in the forest,,CBD,2,4,0,316
2022-07-30 20:04:17+00:00,guerrilla_boy,"in 2020 you locked up the CBD products because I put the balm in my pocket, At home I coated my entire body with it and curled up under a white sheet https://t.co/eWIS5RcJPb",,Philadelphia,,CBD,0,7,0,191
2022-07-30 19:01:27+00:00,chicken_cutletz,thinking I should incorporate cbd gummies into my life 🤔,,"Brooklyn, NY",,CBD,1,5,0,1854
2022-07-30 14:43:12+00:00,ayoch,About to head to @salarmynorth #DownForTheChallenge … a little help to keep me calm from @cultivated_cbd @Chris_Hawkey. #cultivatecourage https://t.co/XQRoGd0N88,"['DownForTheChallenge', 'cultivatecourage']",Twin Cities,"[User(username='salarmynorth', id=28225172, displayname='Salvation Army North', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='cultivated_cbd', id=1113207887919165440, displayname='Cultivated CBD', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Chris_Hawkey', id=35619936, displayname='Chris Hawkey', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",CBD,1,17,1,3049
2022-07-30 14:39:40+00:00,RobbinsGroupLLC,"Cannabinoids for Post-traumatic Stress Disorder (PTSD)

The study found that #cannabinoids like #CBD &amp; THC ""improved overall #PTSD symptoms, including #sleep quality and quantity and treatment-resistant nightmares."" https://t.co/zKw6J6E3kj","['cannabinoids', 'CBD', 'PTSD', 'sleep']","Las Vegas, NV",,CBD,0,38,16,12855
2022-07-30 14:30:36+00:00,OhioGreenTeam,"#Energy drinks are usually not the best option for supporting both #Body and #Mind... But they deserve a worthy replacement for the overworked and far too #Tired. And to that, we say: #Cannabis! 😜🍃

#GreenTeamDocs #PlantsOverPills #CBD #MarijuanaNews  https://t.co/4p8ESKvr5H","['Energy', 'Body', 'Mind', 'Tired', 'Cannabis', 'GreenTeamDocs', 'PlantsOverPills', 'CBD', 'MarijuanaNews']",Throughout Ohio via Telemed!,,CBD,0,2,0,27486
2022-07-30 12:00:01+00:00,sethnovo,"CBD Sales Projected to Hit $11 Billion by 2027: Is It Safe, Effective?
https://t.co/VrKyM03sem

Want to learn more about CBD? Request more info at https://t.co/nk5Wd4uNrQ

#stress #anxiety #pain #inflammation","['stress', 'anxiety', 'pain', 'inflammation']","Revere, MA",,CBD,0,2,1,559
2022-07-30 03:10:40+00:00,AnnaDsays,"Nyquil, first antibiotic, nasal spray and a CBD gummie got me ready for a good night's sleep. I hope I hope I hope! https://t.co/eDXcSvPnxz",,"Austin, TX",,CBD,3,23,0,13968
2022-07-29 19:48:02+00:00,CCI_Contractors,"View of East 9th St. and Euclid Ave. from the basement of City Club Apartments CBD #Cleveland.  🏗️ Micropile installation work continues.

#multifamilyconstruction #towercrane #clevelandskyline #deepfoundations https://t.co/rfBBF1UkTB","['Cleveland', 'multifamilyconstruction', 'towercrane', 'clevelandskyline', 'deepfoundations']",United States,,CBD,1,33,2,1296
2022-07-29 17:10:28+00:00,mmj_ny,"“Is it profitable?” The reason many NY patients wanting CBD rich strains were denied over the years &amp; why home grow should never have been prohibited from day 1. Shareholders DGAF about our health, &amp; denying home grow now shows @nys_cannabis doesn’t either! Let us grow w/o fear! https://t.co/rTOLhzR2Ay",,"Saratoga Springs, NY","[User(username='nys_cannabis', id=1377637992869793794, displayname='NYS Office of Cannabis Management', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",CBD,0,8,4,679
2022-07-29 13:39:53+00:00,SoudagarGIMD,Metastatic ca of unknown origin to lung with elevated CA19-9. Severe distal CBD stricture with intraductal mass c/w CCA on EUS s/p FNA followed by biliary stent placement. #interventionalGI https://t.co/OyjyPEeuJs,['interventionalGI'],"Illinois, USA",,CBD,1,4,0,375
2022-07-28 20:11:23+00:00,Irie_Essence_,"Shop gel wax candles, and CBD skincare products made by me! 

https://t.co/fQNA50uqq6 https://t.co/kF59iuIRTS",,more than a conqueror.,,CBD,0,3,4,4379
2022-07-28 19:12:54+00:00,SBreezeco,#cbd with #Terps perfect way to include high grade CBD into your baking or just too a green bowl and use it to stay mellow #spreadlove #stonerfam #hempheals https://t.co/OLFExZqpAM,"['cbd', 'Terps', 'spreadlove', 'stonerfam', 'hempheals']",Grand Junction Colorado,,CBD,0,12,9,1014
